time,open,high,low,close,tick_volume,spread,real_volume
2026-04-12,1.16637,1.1679,1.16622,1.16747,4949,8,0
2026-04-13,1.16749,1.17664,1.16706,1.17662,46037,8,0
2026-04-14,1.17663,1.18109,1.1756,1.1797900000000001,42110,8,0
2026-04-15,1.17977,1.1807699999999999,1.17718,1.18062,41629,8,0
2026-04-16,1.18064,1.18235,1.17666,1.1780599999999999,41253,8,0
2026-04-17,1.17805,1.18487,1.176,1.17637,52206,8,0
2026-04-19,1.17391,1.17452,1.17281,1.17386,4195,8,0
2026-04-20,1.17388,1.17906,1.17366,1.17836,45911,8,0
2026-04-21,1.17837,1.1786,1.17187,1.17438,53191,8,0
2026-04-22,1.17436,1.17622,1.17021,1.17053,40143,8,0
2026-04-23,1.17055,1.17161,1.16687,1.16833,55659,8,0
2026-04-24,1.16835,1.17225,1.1672500000000001,1.17178,42579,8,0
2026-04-26,1.16965,1.17095,1.16958,1.17052,1684,8,0
2026-04-27,1.17054,1.17545,1.17054,1.17228,33499,8,0
2026-04-28,1.17228,1.17266,1.1677,1.17174,41398,8,0
2026-04-29,1.17175,1.17202,1.16609,1.1684,46963,8,0
2026-04-30,1.16843,1.17415,1.16547,1.1728399999999999,65339,8,0
2026-05-01,1.17286,1.17851,1.17144,1.172,45836,8,0
2026-05-03,1.17428,1.17462,1.1724700000000001,1.17256,3054,8,0
2026-05-04,1.17254,1.17385,1.16807,1.16912,53169,8,0
2026-05-05,1.16912,1.17251,1.1676199999999999,1.17146,39032,8,0
2026-05-06,1.17148,1.17964,1.1711,1.17477,55648,8,0
2026-05-07,1.17477,1.17779,1.17198,1.17302,50864,8,0
2026-05-08,1.17304,1.17876,1.17242,1.17848,38244,8,0
2026-05-10,1.17485,1.17696,1.17465,1.17668,2559,8,0
2026-05-11,1.17668,1.17875,1.17484,1.1778,32393,8,0
2026-05-12,1.17778,1.17778,1.1721300000000001,1.17349,40290,8,0
2026-05-13,1.17349,1.17414,1.16951,1.17153,33724,8,0
2026-05-14,1.17153,1.1721,1.16611,1.16616,35884,8,0
2026-05-15,1.16618,1.1663000000000001,1.16164,1.16246,43898,8,0
2026-05-17,1.16167,1.16241,1.16115,1.16134,2204,8,0
2026-05-18,1.16136,1.16612,1.16078,1.16545,48263,8,0
2026-05-19,1.16545,1.16557,1.15917,1.16064,43619,8,0
2026-05-20,1.16062,1.1645,1.15822,1.16245,51058,8,0
2026-05-21,1.16245,1.16354,1.15758,1.16173,55573,8,0
2026-05-22,1.16173,1.16188,1.15879,1.1602000000000001,36182,8,0
2026-05-24,1.1622,1.1645699999999999,1.1622,1.16414,2521,8,0
2026-05-25,1.16412,1.16525,1.16293,1.16356,25144,8,0
2026-05-26,1.16358,1.1645,1.1616,1.16361,31804,8,0
2026-05-27,1.16361,1.16614,1.16157,1.16171,40475,8,0
2026-05-28,1.1616900000000001,1.1661,1.15859,1.16521,42875,8,0
2026-05-29,1.16519,1.16854,1.16247,1.16601,36172,8,0
2026-05-31,1.16535,1.16602,1.16482,1.16483,1973,8,0
2026-06-01,1.16483,1.16644,1.16064,1.16349,37286,8,0
2026-06-02,1.16349,1.16552,1.1613,1.1621,29282,8,0
2026-06-03,1.16209,1.1633,1.15942,1.16086,34692,8,0
2026-06-04,1.16088,1.16449,1.15983,1.1612,31153,8,0
2026-06-05,1.1611799999999999,1.1644,1.15166,1.15221,43367,8,0
2026-06-07,1.15119,1.15226,1.15068,1.15215,2883,8,0
2026-06-08,1.15215,1.15543,1.14993,1.15279,48606,8,0
2026-06-09,1.15277,1.15775,1.15267,1.15344,42967,8,0
2026-06-10,1.15343,1.15728,1.15253,1.15348,51127,8,0
2026-06-11,1.1535,1.15894,1.15026,1.15751,59151,8,0
2026-06-12,1.15753,1.15892,1.15567,1.15668,45725,8,0
2026-06-14,1.1572,1.16171,1.15711,1.16026,4177,8,0
2026-06-15,1.16024,1.16217,1.15834,1.1590799999999999,35344,8,0
2026-06-16,1.15906,1.16196,1.15744,1.16095,33923,8,0
2026-06-17,1.16095,1.16163,1.14776,1.15065,53612,8,0
2026-06-18,1.15069,1.1528,1.14508,1.14581,52502,8,0
2026-06-19,1.14581,1.1480299999999999,1.14173,1.14685,34185,8,0
2026-06-21,1.14606,1.1467100000000001,1.14544,1.14619,2313,8,0
2026-06-22,1.14621,1.1473200000000001,1.14187,1.14267,44003,8,0
2026-06-23,1.14266,1.14386,1.13751,1.13788,40194,8,0
2026-06-24,1.13788,1.13819,1.13242,1.13535,47306,8,0
