symbol,direction,entry_ts,exit_ts,entry_price,exit_price,holding_calendar_days,holding_trading_days,signal_strength_entry,rank_at_entry,gross_return,net_return_10bps_side,net_return_15bps_side,cost_roundtrip_bps,mfe,mae,time_to_mfe_trading_days,time_to_mae_trading_days,max_intradrawdown_from_peak,exit_reason,profitable_net,regime_off_days_during_trade,cadence_label
EURGBP,SHORT,2024-10-25,2024-10-28,0.832887,0.833746,3,2,-0.03029,8,-0.001031,-0.003031,-0.004031,20.0,0.0,0.0,0,0,-0.000355,rotated_out_top8,False,0,daily
AUDUSD,LONG,2024-10-17,2024-10-30,0.6699,0.65723,13,11,0.04823,4,-0.018913,-0.020913,-0.021913,20.0,0.003553,-0.023018,4,11,-0.023197,rotated_out_top8,False,0,daily
EURGBP,SHORT,2024-10-30,2024-10-31,0.837914,0.843909,1,1,-0.02738,8,-0.007155,-0.009155,-0.010155,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
AUDUSD,LONG,2024-10-31,2024-11-03,0.65763,0.65902,3,2,0.0311,7,0.002114,0.000114,-0.000886,20.0,0.002205,-0.005641,2,1,-0.0026,rotated_out_top8,True,0,daily
NZDUSD,SHORT,2024-10-28,2024-11-06,0.59879,0.59374,9,8,-0.02856,8,0.008434,0.006434,0.005434,20.0,0.000935,0.0,4,0,-0.008901,rotated_out_top8,True,0,daily
AUDUSD,LONG,2024-11-06,2024-12-01,0.65665,0.65013,25,21,0.03568,7,-0.009929,-0.011929,-0.012929,20.0,0.018396,-0.020224,2,18,-0.033442,rotated_out_top8,False,20,daily
GBPUSD,LONG,2024-09-13,2024-12-02,1.3124,1.26581,80,68,0.03707,7,-0.0355,-0.0375,-0.0385,20.0,0.023613,-0.04856,12,61,-0.06815,rotated_out_top8,False,35,daily
AUDCAD,LONG,2024-09-25,2024-12-03,0.919332,0.912033,69,59,0.03718,6,-0.007939,-0.009939,-0.010939,20.0,0.022212,-0.022205,5,53,-0.030069,rotated_out_top8,False,35,daily
EURGBP,SHORT,2024-11-03,2024-12-04,0.839457,0.827685,31,27,-0.02756,7,0.014023,0.012023,0.011023,20.0,0.009881,0.0,7,0,-0.008763,rotated_out_top8,True,20,daily
USDCHF,SHORT,2024-09-10,2024-12-05,0.8466,0.87827,86,74,-0.0357,8,-0.037408,-0.039408,-0.040408,20.0,0.006095,-0.05026,17,65,-0.063513,rotated_out_top8,False,35,daily
EURCHF,SHORT,2024-12-03,2024-12-06,0.931496,0.928413,3,3,-0.03176,7,0.003309,0.001309,0.000309,20.0,0.0,0.0,0,0,-0.000819,rotated_out_top8,True,0,daily
EURUSD,SHORT,2024-12-02,2024-12-09,1.05003,1.0554,7,6,-0.03511,5,-0.005114,-0.007114,-0.008114,20.0,0.0,-0.005057,0,6,-0.008152,rotated_out_top8,False,0,daily
NZDUSD,SHORT,2024-12-04,2024-12-09,0.5856,0.58573,5,4,-0.03225,6,-0.000222,-0.002222,-0.003222,20.0,0.003057,0.0,4,0,-0.00444,rotated_out_top8,False,0,daily
USDCHF,SHORT,2024-12-09,2024-12-11,0.87857,0.88323,2,2,-0.04154,5,-0.005304,-0.007304,-0.008304,20.0,0.0,0.0,0,0,-0.004712,rotated_out_top8,False,1,daily
EURCHF,SHORT,2024-12-09,2024-12-11,0.927243,0.927815,2,2,-0.02923,8,-0.000618,-0.002618,-0.003618,20.0,0.0,0.0,0,0,-0.002485,rotated_out_top8,False,1,daily
AUDCAD,LONG,2024-12-06,2024-12-12,0.90452,0.905616,6,5,0.03439,8,0.001211,-0.000789,-0.001789,20.0,0.014047,-0.012365,3,1,-0.010517,rotated_out_top8,False,1,daily
EURUSD,SHORT,2024-12-11,2025-01-07,1.05048,1.03414,27,23,-0.04004,6,0.015555,0.013555,0.012555,20.0,0.018782,0.0,22,0,-0.010985,rotated_out_top8,True,17,daily
NZDUSD,SHORT,2024-12-11,2025-01-07,0.5792,0.56329,27,23,-0.04292,5,0.027469,0.025469,0.024469,20.0,0.032838,0.0,19,0,-0.007666,rotated_out_top8,True,17,daily
EURCHF,SHORT,2024-12-12,2025-01-07,0.934194,0.940561,26,22,-0.03464,8,-0.006815,-0.008815,-0.009815,20.0,0.001475,-0.004291,9,15,-0.009939,rotated_out_top8,False,17,daily
NZDCAD,LONG,2025-01-07,2025-01-08,0.809166,0.80565,1,1,0.02303,7,-0.004345,-0.006345,-0.007345,20.0,0.010812,-0.005656,1,1,0.0,rotated_out_top8,False,0,daily
USDCHF,SHORT,2025-01-07,2025-01-08,0.90951,0.91099,1,1,-0.02017,8,-0.001627,-0.003627,-0.004627,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
GBPUSD,LONG,2025-01-07,2025-01-08,1.24755,1.23575,1,1,0.03039,6,-0.009459,-0.011459,-0.012459,20.0,0.008016,-0.00024,1,1,0.0,rotated_out_top8,False,0,daily
EURCHF,SHORT,2025-01-08,2025-01-09,0.939495,0.939047,1,1,-0.01649,8,0.000477,-0.001523,-0.002523,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
EURUSD,SHORT,2025-01-09,2025-01-15,1.0296,1.02948,6,5,-0.03318,8,0.000117,-0.001883,-0.002883,20.0,0.004808,0.0,3,0,-0.006109,rotated_out_top8,False,0,daily
EURCHF,SHORT,2025-01-15,2025-01-16,0.938989,0.938574,1,1,-0.01836,8,0.000441,-0.001559,-0.002559,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
CADCHF,SHORT,2024-08-28,2025-02-05,0.624621,0.629719,161,138,-0.04994,5,-0.008162,-0.010162,-0.011162,20.0,0.005446,-0.020433,88,76,-0.031925,rotated_out_top8,False,54,daily
USDCHF,LONG,2025-02-05,2025-02-09,0.90143,0.91088,4,3,0.01971,8,0.010483,0.008483,0.007483,20.0,0.010139,-0.001453,3,1,0.0,rotated_out_top8,True,1,daily
GBPUSD,SHORT,2025-02-09,2025-02-10,1.2389,1.23591,1,1,-0.02145,8,0.002413,0.000413,-0.000587,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
USDCHF,LONG,2025-02-10,2025-02-16,0.91135,0.89985,6,5,0.02213,8,-0.012619,-0.014619,-0.015619,20.0,0.004565,-0.015559,3,5,-0.015131,rotated_out_top8,False,1,daily
EURUSD,SHORT,2025-01-16,2025-02-17,1.03011,1.04846,32,27,-0.01745,8,-0.017814,-0.019814,-0.020814,20.0,0.003087,-0.017649,15,27,-0.023726,rotated_out_top8,False,3,daily
USDCHF,LONG,2025-02-17,2025-02-18,0.90072,0.90359,1,1,0.01561,8,0.003186,0.001186,0.000186,20.0,0.001121,-0.001787,1,1,0.0,rotated_out_top8,True,0,daily
CADCHF,SHORT,2025-02-16,2025-02-19,0.634564,0.635213,3,3,-0.0244,6,-0.001023,-0.003023,-0.004023,20.0,0.0,0.0,0,0,-0.003526,rotated_out_top8,False,0,daily
NZDCAD,SHORT,2025-02-18,2025-02-20,0.809256,0.816947,2,2,-0.01639,8,-0.009505,-0.011505,-0.012505,20.0,0.0,0.0,0,0,-0.002985,rotated_out_top8,False,0,daily
CADCHF,SHORT,2025-02-20,2025-02-23,0.633659,0.632275,3,2,-0.01684,7,0.002184,0.000184,-0.000816,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,1,daily
EURUSD,SHORT,2025-02-23,2025-02-27,1.04736,1.03935,4,4,-0.02286,7,0.007648,0.005648,0.004648,20.0,0.0,-8.6e-05,0,4,-0.005633,rotated_out_top8,True,0,daily
GBPCHF,LONG,2025-02-27,2025-03-02,1.133683,1.137433,3,2,0.01136,8,0.003308,0.001308,0.000308,20.0,0.007857,-0.006475,1,1,0.0,rotated_out_top8,True,0,daily
AUDCHF,SHORT,2024-12-01,2025-03-04,0.57346,0.557754,93,80,-0.03856,6,0.027389,0.025389,0.024389,20.0,0.025271,0.0,19,0,-0.029401,rotated_out_top8,True,22,daily
EURUSD,SHORT,2025-03-02,2025-03-27,1.04116,1.08006,25,22,-0.0153,8,-0.037362,-0.039362,-0.040362,20.0,0.0,-0.04617,0,15,-0.050588,rotated_out_top8,False,19,daily
AUDNZD,LONG,2025-03-04,2025-03-27,1.107428,1.098736,23,20,0.01113,8,-0.007849,-0.009849,-0.010849,20.0,0.015929,-0.027062,2,15,-0.012609,rotated_out_top8,False,19,daily
USDCHF,LONG,2025-02-19,2025-03-30,0.90455,0.88084,39,33,0.01857,8,-0.026212,-0.028212,-0.029212,20.0,0.000929,-0.032093,1,26,-0.031021,rotated_out_top8,False,21,daily
GBPUSD,LONG,2025-03-30,2025-03-31,1.29372,1.29188,1,1,0.02188,8,-0.001422,-0.003422,-0.004422,20.0,0.000232,-0.001615,1,1,0.0,rotated_out_top8,False,0,daily
NZDCAD,LONG,2025-03-31,2025-04-01,0.815651,0.816296,1,1,0.01579,8,0.000791,-0.001209,-0.002209,20.0,0.009804,-0.009942,1,1,0.0,rotated_out_top8,False,0,daily
EURUSD,LONG,2025-04-01,2025-04-02,1.07941,1.09037,1,1,0.02603,7,0.010154,0.008154,0.007154,20.0,0.00328,-0.001492,1,1,0.0,rotated_out_top8,True,0,daily
USDCAD,LONG,2024-12-05,2025-05-12,1.40186,1.39735,158,135,0.03093,8,-0.003217,-0.005217,-0.006217,20.0,0.055205,-0.019167,52,131,-0.06704,rotated_out_top8,False,75,daily
NZDCAD,LONG,2025-04-02,2025-05-12,0.813991,0.818889,40,34,0.01932,7,0.006017,0.004017,0.003017,20.0,0.027028,-0.051743,19,7,-0.035586,rotated_out_top8,True,33,daily
USDCHF,SHORT,2025-05-12,2025-06-02,0.84483,0.81591,21,18,-0.05413,6,0.034232,0.032232,0.031232,20.0,0.026171,0.0,12,0,-0.014547,rotated_out_top8,True,17,daily
EURUSD,LONG,2025-05-12,2025-06-02,1.10951,1.14528,21,18,0.04566,7,0.032239,0.030239,0.029239,20.0,0.029157,-0.00274,13,1,-0.014277,rotated_out_top8,True,17,daily
AUDCAD,SHORT,2025-06-02,2025-06-03,0.890903,0.886558,1,1,-0.07161,6,0.004877,0.002877,0.001877,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
GBPCHF,SHORT,2025-06-03,2025-06-04,1.11349,1.108621,1,1,-0.03447,8,0.004373,0.002373,0.001373,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
NZDCAD,SHORT,2025-06-02,2025-06-11,0.829083,0.824698,9,8,-0.04987,7,0.00529,0.00329,0.00229,20.0,0.004147,0.0,6,0,-0.006208,rotated_out_top8,True,0,daily
AUDCAD,SHORT,2025-06-04,2025-06-11,0.887808,0.889418,7,6,-0.03234,8,-0.001814,-0.003814,-0.004814,20.0,0.0,0.0,0,0,-0.005547,rotated_out_top8,False,0,daily
USDCHF,SHORT,2025-06-11,2025-06-12,0.81846,0.80762,1,1,-0.03185,8,0.013244,0.011244,0.010244,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
NZDUSD,SHORT,2025-01-08,2025-06-13,0.56039,0.60166,156,134,-0.04414,5,-0.073645,-0.075645,-0.076645,20.0,0.006692,-0.075537,4,132,-0.098289,rotated_out_top8,False,74,daily
AUDCAD,SHORT,2025-06-12,2025-06-13,0.887318,0.881429,1,1,-0.03042,8,0.006637,0.004637,0.003637,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
GBPUSD,LONG,2025-06-13,2025-06-17,1.3574,1.34287,4,3,0.02628,8,-0.010704,-0.012704,-0.013704,20.0,0.004295,-0.004295,1,1,-0.001879,rotated_out_top8,False,0,daily
NZDUSD,SHORT,2025-06-17,2025-06-18,0.60179,0.60272,1,1,-0.03017,8,-0.001545,-0.003545,-0.004545,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
CADCHF,SHORT,2025-03-27,2025-06-22,0.616223,0.595156,87,74,-0.01502,8,0.034188,0.032188,0.031188,20.0,0.043204,0.0,22,0,-0.031986,rotated_out_top8,True,51,daily
AUDCAD,SHORT,2025-06-18,2025-06-23,0.891062,0.889198,5,4,-0.03434,7,0.002091,9.1e-05,-0.000909,20.0,0.004265,0.0,4,0,-8.4e-05,rotated_out_top8,True,0,daily
GBPUSD,LONG,2025-06-22,2025-06-24,1.34342,1.36148,2,2,0.0308,8,0.013443,0.011443,0.010443,20.0,0.008962,-0.004779,2,2,0.0,rotated_out_top8,True,0,daily
AUDCAD,SHORT,2025-06-24,2025-06-25,0.891478,0.894098,1,1,-0.0334,7,-0.002939,-0.004939,-0.005939,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
AUDUSD,SHORT,2025-01-08,2025-06-26,0.62103,0.65462,169,145,-0.03085,7,-0.054088,-0.056088,-0.057088,20.0,0.032317,-0.045924,76,133,-0.092733,rotated_out_top8,False,74,daily
GBPUSD,LONG,2025-06-25,2025-06-27,1.36892,1.37198,2,2,0.03223,7,0.002235,0.000235,-0.000765,20.0,0.005917,-0.007247,2,1,0.0,rotated_out_top8,True,0,daily
AUDUSD,SHORT,2025-06-27,2025-06-30,0.65295,0.6576,3,2,-0.03777,7,-0.007122,-0.009122,-0.010122,20.0,0.0,0.0,0,0,-0.000306,rotated_out_top8,False,0,daily
AUDCAD,SHORT,2025-06-26,2025-07-16,0.89302,0.892864,20,17,-0.02961,8,0.000174,-0.001826,-0.002826,20.0,0.001037,-0.004379,9,15,-0.012719,rotated_out_top8,False,0,daily
GBPCHF,SHORT,2025-07-16,2025-07-17,1.07405,1.078343,1,1,-0.01822,8,-0.003997,-0.005997,-0.006997,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
AUDCAD,SHORT,2025-07-17,2025-07-18,0.892463,0.893002,1,1,-0.02106,8,-0.000604,-0.002604,-0.003604,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
GBPCHF,SHORT,2025-07-18,2025-07-24,1.074828,1.073713,6,5,-0.02169,8,0.001037,-0.000963,-0.001963,20.0,0.0,0.0,0,0,-0.002328,rotated_out_top8,False,0,daily
NZDUSD,LONG,2025-07-24,2025-07-25,0.60348,0.60163,1,1,0.0273,8,-0.003066,-0.005066,-0.006066,20.0,0.003894,-0.002104,1,1,0.0,rotated_out_top8,False,0,daily
USDCAD,SHORT,2025-07-25,2025-07-28,1.37015,1.37342,3,2,-0.02299,8,-0.002387,-0.004387,-0.005387,20.0,0.0,0.0,0,0,-5.1e-05,rotated_out_top8,False,0,daily
GBPUSD,LONG,2025-06-30,2025-08-07,1.37303,1.34505,38,33,0.03333,7,-0.020378,-0.022378,-0.023378,20.0,0.004224,-0.042942,2,29,-0.039169,rotated_out_top8,False,0,daily
AUDCAD,SHORT,2025-08-07,2025-08-10,0.895971,0.896146,3,2,-0.02647,8,-0.000195,-0.002195,-0.003195,20.0,0.0,0.0,0,0,-0.001019,rotated_out_top8,False,0,daily
GBPUSD,LONG,2025-08-10,2025-08-19,1.34426,1.34845,9,8,0.02763,8,0.003117,0.001117,0.000117,20.0,0.011307,-0.003273,5,2,-0.00575,rotated_out_top8,True,0,daily
USDCAD,SHORT,2025-08-19,2025-08-22,1.38661,1.38263,3,3,-0.02298,8,0.00287,0.00087,-0.00013,20.0,0.0,-0.000447,0,3,-0.002524,rotated_out_top8,True,0,daily
GBPUSD,LONG,2025-08-22,2025-08-25,1.35265,1.34542,3,2,0.02652,8,-0.005345,-0.007345,-0.008345,20.0,0.001272,-0.010113,1,1,-0.00136,rotated_out_top8,False,0,daily
EURGBP,LONG,2025-08-25,2025-08-26,0.86324,0.863502,1,1,0.02454,8,0.000304,-0.001696,-0.002696,20.0,0.009975,-0.006379,1,1,0.0,rotated_out_top8,False,0,daily
NZDUSD,LONG,2025-08-26,2025-08-27,0.58561,0.58599,1,1,0.02227,8,0.000649,-0.001351,-0.002351,20.0,0.001913,-0.004815,1,1,0.0,rotated_out_top8,False,0,daily
GBPCHF,SHORT,2025-07-28,2025-08-28,1.072995,1.082964,31,27,-0.02023,8,-0.009291,-0.011291,-0.012291,20.0,0.003276,-0.015025,6,18,-0.024017,rotated_out_top8,False,0,daily
NZDUSD,LONG,2025-08-28,2025-09-08,0.58821,0.5944,11,9,0.03474,8,0.010523,0.008523,0.007523,20.0,0.005916,-0.0085,8,7,-0.00918,rotated_out_top8,True,0,daily
GBPCHF,SHORT,2025-09-08,2025-09-18,1.074432,1.074216,10,9,-0.02497,8,0.000201,-0.001799,-0.002799,20.0,0.0,-0.001471,0,6,-0.00595,rotated_out_top8,False,0,daily
AUDUSD,LONG,2025-09-18,2025-09-21,0.66163,0.65882,3,2,0.02621,8,-0.004247,-0.006247,-0.007247,20.0,0.006499,-0.00464,1,2,-0.003446,rotated_out_top8,False,0,daily
GBPCHF,SHORT,2025-09-21,2025-10-02,1.071841,1.0717,11,10,-0.02436,8,0.000132,-0.001868,-0.002868,20.0,0.001441,0.0,7,0,-0.006746,rotated_out_top8,False,0,daily
AUDUSD,LONG,2025-10-02,2025-10-03,0.65987,0.66016,1,1,0.02331,8,0.000439,-0.001561,-0.002561,20.0,0.003849,-0.003349,1,1,0.0,rotated_out_top8,False,0,daily
GBPCHF,SHORT,2025-10-03,2025-10-06,1.071728,1.071871,3,2,-0.02417,8,-0.000134,-0.002134,-0.003134,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
AUDUSD,LONG,2025-10-06,2025-10-10,0.6616,0.64749,4,4,0.02656,8,-0.021327,-0.023327,-0.024327,20.0,0.001209,-0.011548,2,4,-0.008449,rotated_out_top8,False,0,daily
NZDCAD,SHORT,2025-10-10,2025-10-12,0.801105,0.801428,2,1,-0.02753,8,-0.000404,-0.002404,-0.003404,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
AUDUSD,LONG,2025-10-12,2025-10-15,0.64976,0.65073,3,3,0.03025,8,0.001493,-0.000507,-0.001507,20.0,0.005325,-0.00888,2,3,-0.003217,rotated_out_top8,False,0,daily
NZDCAD,SHORT,2025-10-15,2025-10-27,0.802627,0.807821,12,10,-0.02675,8,-0.006471,-0.008471,-0.009471,20.0,0.0,-0.002594,0,10,-0.00437,rotated_out_top8,False,8,daily
GBPUSD,LONG,2025-08-27,2025-10-30,1.35032,1.3158,64,55,0.02569,8,-0.025564,-0.027564,-0.028564,20.0,0.016507,-0.026934,19,55,-0.033903,rotated_out_top8,False,10,daily
GBPCHF,SHORT,2025-10-27,2025-11-02,1.060018,1.057137,6,5,-0.02375,8,0.002718,0.000718,-0.000282,20.0,0.000106,0.0,5,0,-0.004818,rotated_out_top8,True,2,daily
NZDUSD,SHORT,2025-11-02,2025-11-03,0.57209,0.57053,1,1,-0.02444,8,0.002727,0.000727,-0.000273,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
EURUSD,LONG,2025-06-11,2025-11-24,1.15096,1.15201,166,142,0.03706,7,0.000912,-0.001088,-0.002088,20.0,0.035509,-0.010313,85,45,-0.03352,rotated_out_top8,False,10,daily
NZDUSD,SHORT,2025-11-24,2025-12-01,0.5611,0.57244,7,6,-0.02383,8,-0.02021,-0.02221,-0.02321,20.0,0.0,-0.019836,0,6,-0.022135,rotated_out_top8,False,0,daily
EURUSD,LONG,2025-12-01,2025-12-05,1.16065,1.16427,4,4,0.02294,8,0.003119,0.001119,0.000119,20.0,0.006471,-0.001499,4,1,-0.001964,rotated_out_top8,True,0,daily
NZDUSD,SHORT,2025-12-05,2025-12-08,0.57758,0.57751,3,2,-0.02094,8,0.000121,-0.001879,-0.002879,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
EURUSD,LONG,2025-12-08,2025-12-09,1.16404,1.16278,1,1,0.019,8,-0.001082,-0.003082,-0.004082,20.0,0.00268,-0.002088,1,1,0.0,rotated_out_top8,False,0,daily
BTCUSD,LONG,2023-02-23,2025-12-12,23931.76,90280.73,1023,1023,0.1,1,2.772423,2.770423,2.769423,20.0,4.277619,-0.182996,957,16,-1.672806,sign_flip,True,260,daily
AUDCHF,SHORT,2025-03-27,2025-12-12,0.55547,0.529498,260,223,-0.04266,2,0.046757,0.044757,0.043757,20.0,0.074006,0.0,9,0,-0.071444,rotated_out_top8,True,61,daily
NZDUSD,SHORT,2025-12-09,2025-12-14,0.57782,0.58005,5,4,-0.01939,8,-0.003859,-0.005859,-0.006859,20.0,0.0,-0.001609,0,3,-0.006403,rotated_out_top8,False,0,daily
BTCUSD,SHORT,2025-12-12,2025-12-14,90280.73,88173.2,2,2,-0.03431,4,0.023344,0.021344,0.020344,20.0,0.0,0.0,0,0,0.0,sign_flip,True,0,daily
NZDCAD,SHORT,2025-10-30,2025-12-17,0.802993,0.795035,48,41,-0.03191,7,0.009911,0.007911,0.006911,20.0,0.014664,0.0,9,0,-0.022165,rotated_out_top8,True,0,daily
AUDUSD,LONG,2025-12-12,2025-12-18,0.66524,0.6613,6,5,0.02621,6,-0.005923,-0.007923,-0.008923,20.0,0.003623,-0.008072,1,5,-0.007862,rotated_out_top8,False,0,daily
AUDCHF,SHORT,2025-12-17,2025-12-18,0.524833,0.525105,1,1,-0.02262,6,-0.000518,-0.002518,-0.003518,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
USDCAD,SHORT,2025-12-14,2025-12-22,1.37679,1.37491,8,7,-0.02035,6,0.001365,-0.000635,-0.001635,20.0,0.0,-0.001547,0,7,-0.003341,rotated_out_top8,False,0,daily
BTCUSD,LONG,2025-12-14,2025-12-22,88173.2,88559.82,8,8,0.1,1,0.004385,0.002385,0.001385,20.0,0.026341,-0.042865,1,5,-0.030968,sign_flip,True,0,daily
BTCUSD,SHORT,2025-12-22,2025-12-23,88559.82,87437.03,1,1,-0.03413,4,0.012678,0.010678,0.009678,20.0,0.0,0.0,0,0,0.0,sign_flip,True,0,daily
GBPUSD,SHORT,2025-12-22,2025-12-26,1.34672,1.34992,4,4,-0.02046,8,-0.002376,-0.004376,-0.005376,20.0,0.0,-0.002005,0,4,-0.003371,rotated_out_top8,False,0,daily
USDCAD,SHORT,2025-12-26,2025-12-28,1.3672,1.36681,2,1,-0.01624,8,0.000285,-0.001715,-0.002715,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
BTCUSD,LONG,2025-12-23,2025-12-30,87437.03,88408.99,7,7,0.1,1,0.011116,0.009116,0.008116,20.0,0.032987,-0.012369,7,2,-0.008772,sign_flip,True,0,daily
GBPUSD,SHORT,2025-12-28,2025-12-30,1.34964,1.3466,2,2,-0.01636,8,0.002252,0.000252,-0.000748,20.0,0.0,0.0,0,0,-0.000889,rotated_out_top8,True,0,daily
AUDNZD,LONG,2025-12-30,2026-01-04,1.156468,1.161545,5,4,0.01501,8,0.004391,0.002391,0.001391,20.0,0.009598,-0.006158,2,1,0.0,rotated_out_top8,True,0,daily
USDCAD,SHORT,2026-01-04,2026-01-05,1.37467,1.37729,1,1,-0.01533,8,-0.001906,-0.003906,-0.004906,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
AUDNZD,LONG,2026-01-05,2026-01-07,1.160403,1.164417,2,2,0.01486,8,0.003459,0.001459,0.000459,20.0,0.0085,-0.008571,1,1,0.0,rotated_out_top8,True,0,daily
AUDCHF,SHORT,2026-01-07,2026-01-14,0.536162,0.534353,7,6,-0.02092,8,0.003374,0.001374,0.000374,20.0,0.0,0.0,0,0,-0.001387,rotated_out_top8,True,0,daily
NZDUSD,SHORT,2025-12-18,2026-01-19,0.5774,0.57916,32,27,-0.03468,5,-0.003048,-0.005048,-0.006048,20.0,0.007066,-0.009716,21,7,-0.015016,rotated_out_top8,False,0,daily
USDCAD,SHORT,2026-01-14,2026-01-20,1.38865,1.3833,6,5,-0.01584,8,0.003853,0.001853,0.000853,20.0,0.0,-0.000922,0,4,-0.002016,rotated_out_top8,True,0,daily
AUDCHF,SHORT,2026-01-19,2026-01-27,0.535275,0.533699,8,7,-0.01804,7,0.002945,0.000945,-5.5e-05,20.0,0.0,0.0,0,0,-0.01526,rotated_out_top8,True,0,daily
NZDCAD,SHORT,2025-12-18,2026-02-26,0.795478,0.817649,70,60,-0.02299,7,-0.027871,-0.029871,-0.030871,20.0,0.006663,-0.031897,13,45,-0.044024,rotated_out_top8,False,24,daily
NZDUSD,SHORT,2026-01-20,2026-02-27,0.58258,0.59958,38,33,-0.03071,4,-0.029181,-0.031181,-0.032181,20.0,0.0,-0.035514,0,19,-0.042724,rotated_out_top8,False,24,daily
USDCAD,SHORT,2026-02-27,2026-03-02,1.36411,1.36718,3,2,-0.01871,8,-0.002251,-0.004251,-0.005251,20.0,0.0,0.0,0,0,-0.001979,rotated_out_top8,False,0,daily
CADCHF,SHORT,2025-06-23,2026-03-30,0.59192,0.574291,280,240,-0.03451,6,0.029782,0.027782,0.026782,20.0,0.046173,0.0,216,0,-0.031518,rotated_out_top8,True,55,daily
USDCHF,SHORT,2025-06-13,2026-04-05,0.8111,0.80115,296,253,-0.04541,5,0.012267,0.010267,0.009267,20.0,0.052336,-0.005671,212,8,-0.045691,rotated_out_top8,True,59,daily
GBPCHF,SHORT,2025-11-03,2026-04-05,1.061406,1.056356,153,131,-0.02486,8,0.004758,0.002758,0.001758,20.0,0.025844,-0.009297,102,63,-0.030346,rotated_out_top8,True,49,daily
NZDUSD,SHORT,2026-04-05,2026-04-09,0.56851,0.58501,4,4,-0.06261,2,-0.029023,-0.031023,-0.032023,20.0,0.0,-0.017502,0,4,-0.024415,rotated_out_top8,False,2,daily
AUDCHF,LONG,2026-04-05,2026-04-10,0.551544,0.557593,5,5,0.0351,8,0.010967,0.008967,0.007967,20.0,0.027848,-0.011528,3,3,-0.004096,rotated_out_top8,True,2,daily
NZDCAD,SHORT,2026-03-30,2026-04-15,0.796114,0.811616,16,14,-0.03089,8,-0.019472,-0.021472,-0.022472,20.0,0.002529,-0.010836,6,11,-0.024657,rotated_out_top8,False,8,daily
CADCHF,SHORT,2026-04-15,2026-04-16,0.568963,0.571659,1,1,-0.02716,8,-0.004739,-0.006739,-0.007739,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
USDCHF,SHORT,2026-04-09,2026-04-17,0.79085,0.78162,8,7,-0.04465,6,0.011671,0.009671,0.008671,20.0,0.009812,0.0,6,0,-0.004514,rotated_out_top8,True,2,daily
GBPUSD,SHORT,2026-04-17,2026-04-20,1.3518,1.35303,3,2,-0.02602,8,-0.00091,-0.00291,-0.00391,20.0,0.001931,0.0,2,0,0.0,rotated_out_top8,False,0,daily
GBPCHF,SHORT,2026-04-20,2026-04-21,1.053361,1.054371,1,1,-0.02868,8,-0.000959,-0.002959,-0.003959,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
GBPUSD,SHORT,2026-04-21,2026-04-22,1.35084,1.34995,1,1,-0.03035,8,0.000659,-0.001341,-0.002341,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
GBPCHF,SHORT,2026-04-22,2026-04-23,1.059414,1.058658,1,1,-0.02919,8,0.000714,-0.001286,-0.002286,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
NZDCAD,SHORT,2026-04-16,2026-04-28,0.806208,0.805328,12,10,-0.04673,4,0.001091,-0.000909,-0.001909,20.0,0.003571,0.0,9,0,-0.004353,rotated_out_top8,False,0,daily
GBPUSD,SHORT,2026-04-23,2026-04-28,1.34655,1.35236,5,4,-0.03489,8,-0.004315,-0.006315,-0.007315,20.0,0.0,-0.003424,0,4,-0.005332,rotated_out_top8,False,0,daily
NZDUSD,SHORT,2026-04-10,2026-04-29,0.58361,0.58386,19,16,-0.03338,8,-0.000428,-0.002428,-0.003428,20.0,0.004249,-0.010401,2,11,-0.018574,rotated_out_top8,False,2,daily
